,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
rt,1.0380491433690502,0.001175918942499592,0.1643715113944834,0.7614610175926074,0.9214236435386474,1.0239721899816594,1.1372272645542312,1.4008557841454472,19538.819655431063,0.9999791740313302
k,0.23097219986848627,0.00023475690930975136,0.03479502723809051,0.1698799985151026,0.20650740275497345,0.22856768220670956,0.25305670061695956,0.30590513119887597,21968.35789706324,1.0001417306366935
