,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
rt,1.0454771899637065,0.0006545461020133656,0.09956928593992839,0.8679583020900632,0.9756862249055676,1.0394923360246384,1.1083961592631375,1.2574252666458299,23140.370250010914,1.0002820308809146
k,0.1748317657576527,9.507386898817936e-05,0.016116752872044584,0.14505470635468784,0.16377545893238432,0.1741495182896518,0.18524270426482908,0.20841052142945077,28736.426315211585,0.9999707328023857
