,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
rt,1.6213005818120987,0.0013546011141688007,0.1992864530079448,1.273681108775248,1.4821539406342388,1.6061884154484938,1.7442575002595238,2.0527995200945055,21643.75942204096,0.9999202072123651
k,0.2531106840797507,0.0001901052717464628,0.029285759599710047,0.2002610204770312,0.2325494763753192,0.25152450967587664,0.272125136543805,0.3145091002860127,23731.47135819455,1.0003111157703797
